Ses01F_impro06_F016	 I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers.	Ses01F-impro06-01-01-F016.wav	01
Ses01F_impro06_M011	 You ran through the sprinklers in the cemetery?	Ses01F-impro06-01-01-M011.wav	01
Ses01F_impro06_F007	 So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.	Ses01F-impro06-04-01-F007.wav	04
Ses01F_impro06_F010	 Yeah.  And she was like, that's pathetic, I hope you enjoy it.	Ses01F-impro06-04-01-F010.wav	04
Ses01F_impro06_F021	 My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her.	Ses01F-impro06-04-01-F021.wav	04
Ses01F_impro07_M012	 Is this a Masters or a P.h.D.?  Or can you...? Nice	Ses01F-impro07-01-01-M012.wav	01
Ses01F_impro07_F004	 I don't know.  I spend so much time commuting as it is, I'd rather.	Ses01F-impro07-07-01-F004.wav	07
Ses01F_impro07_F013	 I would be like- Oh. Right, right, right.	Ses01F-impro07-07-01-F013.wav	07
Ses01F_impro07_M004	 Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?	Ses01F-impro07-07-01-M004.wav	07
Ses01F_impro07_M005	 This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.	Ses01F-impro07-07-01-M005.wav	07
Ses01F_impro07_M014	 Teacher. Mrs. Nash, I have a question.	Ses01F-impro07-07-01-M014.wav	07
Ses03M_impro01_M014	 Hey, no, give me that back.	Ses03M-impro01-05-01-M014.wav	05
Ses03M_impro01_M019	 Fine.  Call your supervisor.  Ask supervisor over	Ses03M-impro01-05-01-M019.wav	05
Ses03M_impro01_M029	 What is wrong with you?	Ses03M-impro01-05-01-M029.wav	05
Ses03M_impro02_F022	 and watch our child grow, see her take her first steps, her first words.	Ses03M-impro02-04-01-F022.wav	04
Ses03M_impro02_F030	 I'm done.  I can't honey.	Ses03M-impro02-04-01-F030.wav	04
Ses05M_impro01_F001	 Oh, this- this form that you have is the wrong form.  You need to go over to the other line on the other side of the D.M.V..	Ses05M-impro01-01-01-F001.wav	01
Ses03M_impro02_M006	 They said anywhere from two to three years.	Ses03M-impro02-04-01-M006.wav	04
Ses03M_impro02_M012	 Honey you're not going to be by yourself--	Ses03M-impro02-04-01-M012.wav	04
Ses03M_impro02_M019	 You know I can't say no.	Ses03M-impro02-04-01-M019.wav	04
Ses03M_impro02_M027	 I know.  I know.  But they really need some good guys there.	Ses03M-impro02-04-01-M027.wav	04
Ses03M_impro03_F015	 Yeah.  That's, you know, okay.	Ses03M-impro03-01-01-F015.wav	01
Ses05M_impro02_M001	 I know it's really crappy timing, but I don't have a choice.	Ses05M-impro02-04-01-M001.wav	04
Ses03M_impro03_M038	 I'm still working at my parents' restaurant. Busing tables.	Ses03M-impro03-01-01-M038.wav	01
Ses03M_impro03_F003	 Chuck E. Cheese?  Ah, man that is so lame.	Ses03M-impro03-07-01-F003.wav	07
Ses05M_impro02_M022	 but, it's gonna be fine.  I'm gonna be fine.  You know I'm good at this.  I can do this.  That's why I trained all this time.  I'm good at this.  Okay?	Ses05M-impro02-04-01-M022.wav	04
Ses03M_impro03_M003	 This guy. Yeah.  Can you believe it? She said yes too. Yeah.  She said yes.	Ses03M-impro03-07-01-M003.wav	07
Ses05M_impro02_M029	 yeah yeah yeah.	Ses05M-impro02-04-01-M029.wav	04
Ses03M_impro03_M035	 I'm so excited.  It's going to be great.	Ses03M-impro03-07-01-M035.wav	07
Ses03M_impro04_F025	 -it's going to get better I promise you. You just got to hang in there. Everyone, I mean, you know?	Ses03M-impro04-01-01-F025.wav	01
Ses03M_impro04_F030	 But you got to be real about it.  You have to...	Ses03M-impro04-01-01-F030.wav	01
Ses05M_impro03_M003	 Oh my god, it was just last weekend.	Ses05M-impro03-07-01-M003.wav	07
Ses05M_impro03_M020	 Of course.  We'll go out to dinner later this week.	Ses05M-impro03-07-01-M020.wav	07
Ses03M_impro05a_F002	 Sir, yes it's in Maryland.  It's okay...well, I'm...just let me check here.	Ses03M-impro05a-01-01-F002.wav	01
Ses03M_impro05a_F007	 You're at me and I'm going to try to help you out sir but you just have to cooperate with me--	Ses03M-impro05a-01-01-F007.wav	01
Ses03M_impro05a_F009	 Eight pieces of luggage.  Okay.	Ses03M-impro05a-01-01-F009.wav	01
Ses05M_impro04_F017	 Yeah.  That might be something you want to look at.  I mean --	Ses05M-impro04-01-01-F017.wav	01
Ses05M_impro04_F022	 Not- Not selling pot, right?	Ses05M-impro04-01-01-F022.wav	01
Ses05M_impro04_F027	 Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills?	Ses05M-impro04-01-01-F027.wav	01
Ses05M_impro04_F037	 I can't see where the issue would be. so	Ses05M-impro04-01-01-F037.wav	01
Ses05M_impro04_M008	 You plan on being there forever? I mean, Like, what do you --	Ses05M-impro04-01-01-M008.wav	01
Ses05M_impro04_M040	 Yeah, well thanks for your help.	Ses05M-impro04-05-01-M040.wav	05
Ses03M_impro05b_F000	 Can I help you sir?	Ses03M-impro05b-01-01-F000.wav	01
Ses03M_impro05b_F001	 Okay.  Well let's...well I'm going to go ahead and check on that for you.  You're coming from...where are you coming from?	Ses03M-impro05b-01-01-F001.wav	01
Ses03M_impro05b_F003	 Okay.  Let's look up here	Ses03M-impro05b-01-01-F003.wav	01
Ses03M_impro05b_F008	 the luggage was left in Baltimore.  Therefore--	Ses03M-impro05b-01-01-F008.wav	01
Ses05M_impro05_F016	 Wow.  Well, that's really important, obviously.  But, um --	Ses05M-impro05-01-01-F016.wav	01
Ses01M_impro01_F025	 They don't pay me enough to deal people like you.	Ses01M-impro01-01-01-F025.wav	01
Ses03M_impro05b_F014	 Sir I understand that but just--	Ses03M-impro05b-01-01-F014.wav	01
Ses01M_impro01_M010	 No, I don't have a passport.	Ses01M-impro01-01-01-M010.wav	01
Ses03M_impro05b_F015	 Did you have your name tags on the luggage?	Ses03M-impro05b-01-01-F015.wav	01
Ses03M_impro05b_F016	 Okay.  So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.	Ses03M-impro05b-01-01-F016.wav	01
Ses03M_impro05b_F019	 Okay.  Sir?  I am sorry to tell you this but this does happen. Uh- This is not uh- really,	Ses03M-impro05b-01-01-F019.wav	01
Ses05M_impro05_F017	 Uh- Actually, I don't know that that's legal. Um- it is the issue	Ses05M-impro05-01-01-F017.wav	01
Ses01M_impro01_F011	 What do you expect me to do?	Ses01M-impro01-05-01-F011.wav	05
Ses01M_impro01_F019	 Don't raise your voice with me.	Ses01M-impro01-05-01-F019.wav	05
Ses03M_impro05b_F023	 Well we have some people back there that need some firing so, but I would just really appreciate--	Ses03M-impro05b-01-01-F023.wav	01
Ses01M_impro01_F021	 Do you know how long I've been working here? How long have you lived in California?	Ses01M-impro01-05-01-F021.wav	05
Ses03M_impro05b_F030	 Some refreshments in the lobby?	Ses03M-impro05b-01-01-F030.wav	01
Ses03M_impro05b_M011	 I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that?	Ses03M-impro05b-05-01-M011.wav	05
Ses05M_impro06_F002	 Oh, I'm so sorry	Ses05M-impro06-04-01-F002.wav	04
Ses01M_impro02_F000	 What's happening?	Ses01M-impro02-01-01-F000.wav	01
Ses01M_impro02_F009	 I don't even know what to tell you.	Ses01M-impro02-04-01-F009.wav	04
Ses05M_impro06_F009	 Yeah. I understand.  I think it's really healthy to grieve.	Ses05M-impro06-04-01-F009.wav	04
Ses01M_impro02_F017	 Mm hmm.  We'll build a bunker and never come out.	Ses01M-impro02-04-01-F017.wav	04
Ses03M_impro05b_M023	 Wow.  This has never happened before.  I've not lost,	Ses03M-impro05b-05-01-M023.wav	05
Ses01M_impro02_M001	 I have to go back.	Ses01M-impro02-04-01-M001.wav	04
Ses03M_impro05b_M026	 Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?	Ses03M-impro05b-05-01-M026.wav	05
Ses03M_impro05b_M027	 And and, in about...	Ses03M-impro05b-05-01-M027.wav	05
Ses03M_impro05b_M029	 Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.	Ses03M-impro05b-05-01-M029.wav	05
Ses01M_impro02_M009	 So yeah, we leave tomorrow...	Ses01M-impro02-04-01-M009.wav	04
Ses05M_impro06_M003	 Yeah.  It's just, I never thought it would actually happen, you know? I mean- He's such a fighter and he's always so positive about everything.	Ses05M-impro06-04-01-M003.wav	04
Ses01M_impro02_M011	 I just got I feel like I'm in shock actually.	Ses01M-impro02-04-01-M011.wav	04
Ses03M_impro05b_M033	 I will never do business with Delta again.	Ses03M-impro05b-05-01-M033.wav	05
Ses03M_impro06_F001	 Hanging in there?	Ses03M-impro06-04-01-F001.wav	04
Ses03M_impro06_F002	 So sad.	Ses03M-impro06-04-01-F002.wav	04
Ses01M_impro02_M016	 I'm going to be fine too, okay?	Ses01M-impro02-04-01-M016.wav	04
Ses05M_impro06_M012	 You think that things get easier, you know, as you as you get older and you -	Ses05M-impro06-04-01-M012.wav	04
Ses05M_impro06_M014	 You always think, you know when you were- you know when you were a little kid and you think something is gonna happen, like, it will all be better when I am older, you know?	Ses05M-impro06-04-01-M014.wav	04
Ses01M_impro02_M020	 I know.	Ses01M-impro02-04-01-M020.wav	04
Ses05M_impro06_M019	 I just miss him.	Ses05M-impro06-04-01-M019.wav	04
Ses03M_impro06_F012	 I know.	Ses03M-impro06-04-01-F012.wav	04
Ses01M_impro03_F005	 That's incredible. That's awesome. Where's she from?  Maybe you can get a dual citizenship.	Ses01M-impro03-07-01-F005.wav	07
Ses01M_impro03_F007	 [LAUGHTER] Why did she pick you? Where were you?	Ses01M-impro03-07-01-F007.wav	07
Ses03M_impro06_M009	 And he just took it overboard.	Ses03M-impro06-04-01-M009.wav	04
Ses01M_impro03_F011	 Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money	Ses01M-impro03-07-01-F011.wav	07
Ses01M_impro03_F012	 Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something.	Ses01M-impro03-07-01-F012.wav	07
Ses03M_impro06_M011	 and the worst part of it is that he was in the car with his girlfriend,	Ses03M-impro06-04-01-M011.wav	04
Ses03M_impro06_M017	 -do I miss him or do I hate him, you know?	Ses03M-impro06-04-01-M017.wav	04
Ses01M_impro03_F022	 How exciting.  You should make her bring all your friends too.	Ses01M-impro03-07-01-F022.wav	07
Ses01M_impro03_M000	 The craziest thing just happened to me.	Ses01M-impro03-07-01-M000.wav	07
Ses01M_impro03_M001	 This girl; she just offered me fifty thousand dollars to marry her.	Ses01M-impro03-07-01-M001.wav	07
Ses05M_impro07_M004	 oh, Theater. yeah, yeah.	Ses05M-impro07-07-01-M004.wav	07
Ses01M_impro03_M007	 Fifty thousand dollars. Fifty thousand dollars. I was just out... I just... she's - well, she's a friend of friend but like...	Ses01M-impro03-07-01-M007.wav	07
Ses01M_impro03_M010	 It's like I'm really going to get married. We'll have like the whole thing.	Ses01M-impro03-07-01-M010.wav	07
Ses03M_impro07_F023	 Oh my God.  I am so proud of you.	Ses03M-impro07-01-01-F023.wav	01
Ses05M_impro07_M018	 I just want to be really close to things, you know.  I know it's not exactly the best neighborhood in the entire world. But uh-	Ses05M-impro07-07-01-M018.wav	07
Ses01M_impro03_M017	 Something blue, something new, something... no I don't know. [LAUGHTER] So yeah, wonder if she's going to pay me up front but do you think it's bad though, do you think they're going to like track the money or something?	Ses01M-impro03-07-01-M017.wav	07
Ses01M_impro03_M020	 Yeah, like a big like- A wedding on the beach, that would be nice.	Ses01M-impro03-07-01-M020.wav	07
Ses01M_impro04_F003	 There's a lot of people looking for jobs.	Ses01M-impro04-01-01-F003.wav	01
Ses05M_impro07_M028	 Not a lot.  I mean, I wouldn't want to live with more than three other people.  So, like four of us total, right?	Ses05M-impro07-07-01-M028.wav	07
Ses01M_impro04_F006	 I don't know just sometimes you get kind of... No, I'm not saying that.  I just--	Ses01M-impro04-01-01-F006.wav	01
Ses01M_impro04_F011	 No.  I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.	Ses01M-impro04-01-01-F011.wav	01
Ses05M_impro07_M037	 So it comes Indian like. And you know I'm kind of smart, so.	Ses05M-impro07-07-01-M037.wav	07
Ses05M_impro07_M041	 It's just you know a dream come true.  How could you not be excited about a dream come true?	Ses05M-impro07-07-01-M041.wav	07
Ses05M_impro08_F005	 Uh, yeah.  We've pinned it a couple of times.	Ses05M-impro08-01-01-F005.wav	01
Ses03M_impro08a_M001	 I'm sorry ma'am, what can I help you with?	Ses03M-impro08a-01-01-M001.wav	01
Ses01M_impro04_F022	 I'm just saying that maybe you should take in some information before you produce more of your own.	Ses01M-impro04-01-01-F022.wav	01
Ses05M_impro08_F009	 It goes- It goes, like, through doorways.  But it goes a long distance.	Ses05M-impro08-01-01-F009.wav	01
Ses01M_impro04_M018	 Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it.	Ses01M-impro04-05-01-M018.wav	05
Ses03M_impro08a_M008	 No.  Okay.  We're not charging you for any of these months.  We're going to give you three months free.	Ses03M-impro08a-01-01-M008.wav	01
Ses03M_impro08a_M010	 We can do that.  We can do that.  You just have to sign a one-year contract though with the--	Ses03M-impro08a-01-01-M010.wav	01
Ses03M_impro08a_M013	 So you could----speak with me some more, you could call back later on maybe.	Ses03M-impro08a-01-01-M013.wav	01
Ses05M_impro08_M000	 D.S.L. Extreme, can I help you?	Ses05M-impro08-01-01-M000.wav	01
Ses01M_impro05_F006	 I speak your language.	Ses01M-impro05-01-01-F006.wav	01
Ses01M_impro05_F007	 I'm just saying you don't need to talk to me like I-	Ses01M-impro05-01-01-F007.wav	01
Ses03M_impro08a_M018	 I'm really sorry ma'am.  There's not----a lot we can do for it.	Ses03M-impro08a-01-01-M018.wav	01
Ses03M_impro08a_M019	 What I can do for you, if you want to make a call right now I could contact you through our computer.  I can call through my phone and you can speak through me.	Ses03M-impro08a-01-01-M019.wav	01
Ses01M_impro05_F013	 Four...Four hours ago.	Ses01M-impro05-01-01-F013.wav	01
Ses03M_impro08a_M021	 Well, okay I'm going to give you a free phone card that you can use at any payphone and that's on us. Okay?	Ses03M-impro08a-01-01-M021.wav	01
Ses05M_impro08_M001	 This happens every two weeks?	Ses05M-impro08-01-01-M001.wav	01
Ses03M_impro08a_M025	 My name is Sara.	Ses03M-impro08a-01-01-M025.wav	01
Ses01M_impro05_F017	 I have some unfortunate news, uh, that your bag isn't going to be--	Ses01M-impro05-01-01-F017.wav	01
Ses05M_impro08_M010	 Yeah. That can be- That can create a bad connection.  And it won't always be a bad connection, but it will be bad off and on.	Ses05M-impro08-01-01-M010.wav	01
Ses03M_impro08a_F013	 You sign the contract and then down the line the phone doesn't work and you're stuck, you can't go to a new...no.  No contracts for me.  You give me a new phone.	Ses03M-impro08a-05-01-F013.wav	05
Ses05M_impro08_M012	 Okay, And uh- go ahead and click on run.	Ses05M-impro08-01-01-M012.wav	01
Ses03M_impro08a_F015	 I would like to talk to your supervisor.  Obviously you're incompetent and don't understand what I'm asking.	Ses03M-impro08a-05-01-F015.wav	05
Ses03M_impro08a_F022	 That you better be sorry.	Ses03M-impro08a-05-01-F022.wav	05
Ses01M_impro05_F026	 people wouldn't Fly our airline.	Ses01M-impro05-01-01-F026.wav	01
Ses05M_impro08_M018	 Okay?  Does it list your IP address there?	Ses05M-impro08-01-01-M018.wav	01
Ses05M_impro08_M020	 Well, if it does happen again, let me give you my direct number and you can call me.  Actually, I'll give you my cell number. Um- It's --	Ses05M-impro08-01-01-M020.wav	01
Ses01M_impro05_F034	 We have plenty of aggressive searching going on it's not there.  Someone's taken it.	Ses01M-impro05-01-01-F034.wav	01
Ses03M_impro08b_M006	 Is the phone turned on?	Ses03M-impro08b-01-01-M006.wav	01
Ses01M_impro05_M004	 Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?	Ses01M-impro05-05-01-M004.wav	05
Ses03M_impro08b_M007	 Well, um- okay.  Your sim card is in- didn't fall out-	Ses03M-impro08b-01-01-M007.wav	01
Ses03M_impro08b_M008	 Alright.  Um- Well that could be the problem. cause--	Ses03M-impro08b-01-01-M008.wav	01
Ses03M_impro08b_M010	 Okay.  How about this we'll send you a brand new camera phone with palm pilot-- and-	Ses03M-impro08b-01-01-M010.wav	01
Ses01M_impro05_M025	 Well you need to find it. Can I just go back there and look through the bags?  Can I just go back there and just go through maybe I'll find it.	Ses01M-impro05-05-01-M025.wav	05
Ses01M_impro05_M027	 Sure, yeah right you have plenty of aggressive searching going on, aggressive searching, drinking coffee and smoking cigarettes.	Ses01M-impro05-05-01-M027.wav	05
Ses01M_impro06_F007	 Was it an accident?	Ses01M-impro06-01-01-F007.wav	01
Ses01M_impro06_F021	 Mmhmm.	Ses01M-impro06-01-01-F021.wav	01
Ses01M_impro06_F026	 It's good that you were there.	Ses01M-impro06-01-01-F026.wav	01
Ses01M_impro06_F003	 I'm sorry to hear that.	Ses01M-impro06-04-01-F003.wav	04
Ses01M_impro06_F004	 You've been taking care of it all?	Ses01M-impro06-04-01-F004.wav	04
Ses01M_impro06_M001	 Just kind of feel numb, you know.	Ses01M-impro06-04-01-M001.wav	04
Ses01M_impro06_M007	 He kind of didn't have anyone to take care of that for him, so--	Ses01M-impro06-04-01-M007.wav	04
Ses01M_impro06_M015	 It's just really weird because he was really young you know and it kind of like...	Ses01M-impro06-04-01-M015.wav	04
Ses01M_impro06_M019	 so many things, you know?	Ses01M-impro06-04-01-M019.wav	04
Ses01M_impro06_M026	 For like eight years.	Ses01M-impro06-04-01-M026.wav	04
Ses01M_impro06_M027	 Yeah.	Ses01M-impro06-04-01-M027.wav	04
Ses01M_impro06_M028	 Yeah, I'm glad I was there. Glad I- glad I got to be there.	Ses01M-impro06-04-01-M028.wav	04
Ses01M_impro07_M030	 But you know I'm like [GARBAGE].	Ses01M-impro07-01-01-M030.wav	01
Ses01M_impro07_F003	 Pinch hitting softball.	Ses01M-impro07-07-01-F003.wav	07
Ses01M_impro07_F009	 That is amazing, congratulations. Good for you.	Ses01M-impro07-07-01-F009.wav	07
Ses01M_impro07_F015	 I don't know. Commuting from what Malibu that would be ridiculous.	Ses01M-impro07-07-01-F015.wav	07
Ses01M_impro07_F026	 No, no.  I love softball. I played softball all the time.	Ses01M-impro07-07-01-F026.wav	07
Ses01M_impro07_M003	 Yeah.  Well, I don't--well yeah I can pitch, I'm not like the pitcher though. I'm like the pinch hitter guy I mostly just hit.  But I guess I'm going to have to... Yeah, and then I play shortstop too but... It's so ex- The good news is I get to stay here.	Ses01M-impro07-07-01-M003.wav	07
Ses01M_impro07_M008	 But I don't know I want to live in the housing that they give me though 'cause I think I want to you know like get like a nicer place.	Ses01M-impro07-07-01-M008.wav	07
Ses04F_impro01_F008	 I've been to the back of the line five times.	Ses04F-impro01-05-01-F008.wav	05
Ses04F_impro01_F014	 I mean look she's -she's perfectly nice.  She doesn't mind waiting for a couple of minutes because I've been here all day. I have a job to get back to.  I have kids to pick up from school.  I can't just stay here.	Ses04F-impro01-05-01-F014.wav	05
Ses04F_impro01_F019	 I'm testing your patience?	Ses04F-impro01-05-01-F019.wav	05
Ses04F_impro01_M011	 You're going to have to go back again.	Ses04F-impro01-05-01-M011.wav	05
Ses04F_impro01_M021	 like I said before right now.	Ses04F-impro01-05-01-M021.wav	05
Ses04F_impro01_M024	 I work in this fucking building all day. And I'm sick of it, okay?	Ses04F-impro01-05-01-M024.wav	05
Ses04F_impro02_F002	 I don't know what to say.  I don't want to go but I don't have a lot of choice.	Ses04F-impro02-04-01-F002.wav	04
Ses04F_impro02_F005	 Well you have to have faith because I don't have a choice and I have to go.	Ses04F-impro02-04-01-F005.wav	04
Ses04F_impro02_M000	 So you're leaving tomorrow.	Ses04F-impro02-04-01-M000.wav	04
Ses04F_impro02_M001	 This is really-this is unfair.	Ses04F-impro02-04-01-M001.wav	04
Ses04F_impro02_M004	 And, uh, I'm afraid that if you, you know, when you leave, you won't come back.	Ses04F-impro02-04-01-M004.wav	04
Ses04F_impro02_F017	 Thanks that helps.	Ses04F-impro02-05-01-F017.wav	05
Ses04F_impro03_M001	 Uh, you got a new car, a new house. Uh, a dog.	Ses04F-impro03-01-01-M001.wav	01
Ses04F_impro03_M020	 I just think browns are really what you want to go with.  I mean I think there's more contrast between brown and green than there is-	Ses04F-impro03-01-01-M020.wav	01
Ses04F_impro03_M027	 Okay.  Fine.  So green and what?	Ses04F-impro03-01-01-M027.wav	01
Ses04F_impro03_F007	 Well actually we were just talking about today and I don't really want to do like the traditional church thing, you know.  So we are going to get married in the meadow.	Ses04F-impro03-07-01-F007.wav	07
Ses04F_impro03_F034	 Throw in a little- little, uh, trim in yellow.  Maybe some yellow flowers.	Ses04F-impro03-07-01-F034.wav	07
Ses04F_impro03_F043	 I know.  I've been waiting forever.  I can't believe it's finally happening.	Ses04F-impro03-07-01-F043.wav	07
Ses04F_impro03_M014	 Yeah.  I'll help plan.	Ses04F-impro03-07-01-M014.wav	07
Ses04F_impro03_M036	 Well this is really exciting.  I mean- I just- I couldn't be happier right now.	Ses04F-impro03-07-01-M036.wav	07
Ses04F_impro03_M039	 You're my best friend, we're growing up and now you're getting married. that's amazing	Ses04F-impro03-07-01-M039.wav	07
Ses04F_impro04_M002	 Just, I don't know, maybe you're not smart enough.	Ses04F-impro04-01-01-M002.wav	01
Ses04F_impro04_M013	 I mean, well I mean i don't know; it doesn't really affect my life, you know.	Ses04F-impro04-01-01-M013.wav	01
Ses04F_impro04_M015	 I don't know. Well like, I don't know. I mean-	Ses04F-impro04-01-01-M015.wav	01
Ses04F_impro04_M033	 I'm trying to watch TV.	Ses04F-impro04-01-01-M033.wav	01
Ses02F_impro01_F000	 Hi. Excuse me.  Um, I'd like to put in this application for my registration.	Ses02F-impro01-01-01-F000.wav	01
Ses04F_impro04_F006	 What?  Who says that?  Bananas don't grow overnight.	Ses04F-impro04-05-01-F006.wav	05
Ses04F_impro04_F011	 Clearly everything you're doing is completely wrong.	Ses04F-impro04-05-01-F011.wav	05
Ses02F_impro01_M019	 You know, Official documentation--	Ses02F-impro01-05-01-M019.wav	05
Ses04F_impro04_F031	 I thought I was pretty clear about what the problem was.	Ses04F-impro04-05-01-F031.wav	05
Ses04F_impro05_F006	 because my bag was very easy to keep track of.  It's got big, you know, rainbow colored crap all over it and no one was paying attention because now it's just gone.	Ses04F-impro05-05-01-F006.wav	05
Ses04F_impro05_F008	 No. No. I heard- I heard what you said.	Ses04F-impro05-05-01-F008.wav	05
Ses02F_impro02_F007	 and--I mean, my daughter--I don't want to put her in danger.  You know?  She has to stay.	Ses02F-impro02-04-01-F007.wav	04
